val_reg_loss,val_minADE,val_minFDE,val_minMR,epoch,step,train_reg_loss_epoch,train_reg_loss_step
1.0549029111862183,10.224116325378418,23.279096603393555,0.9758333563804626,44,584,,
,,,,44,584,0.9151233434677124,
1.0462250709533691,10.221113204956055,23.28456687927246,0.9763333201408386,45,597,,
,,,,45,597,0.9137687683105469,
,,,,46,599,,0.9271402955055237
1.0433756113052368,10.197516441345215,23.268705368041992,0.9764999747276306,46,610,,
,,,,46,610,0.8964399099349976,
1.037580966949463,10.159529685974121,23.214275360107422,0.9761666655540466,47,623,,
,,,,47,623,0.9100033640861511,
1.0342233180999756,10.165252685546875,23.219741821289062,0.9763333201408386,48,636,,
,,,,48,636,0.8822305202484131,
,,,,49,649,,0.9971441030502319
1.0325775146484375,10.150375366210938,23.191497802734375,0.9763333201408386,49,649,,
,,,,49,649,0.9028812646865845,
